gPlusPlaceId,rate,reviewTime,visitTime,Lat,Long,d1start,d1end,d2start,d2end,d3start,d3end,d4start,d4end,d5start,d5end,d6start,d6end,d7start,d7end,price
105895669321141840200,2.0,13.0,1.0,40.612256,-79.175161,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,24.0,6.0,24.0,6.0,22.0,3.0
105931948191039131724,5.0,12.0,1.0,47.11279,-88.588354,11.0,22.5,11.0,22.5,11.0,22.5,11.0,22.5,11.0,23.0,11.0,23.0,11.0,22.5,3.0
117875649144930412535,5.0,11.0,1.0,30.02096,-95.523221,10.5,21.0,10.5,21.0,10.5,21.0,10.5,21.0,10.5,22.0,10.5,22.0,0.0,0.0,2.0
116089530528382040291,5.0,12.0,1.0,28.249205,-82.348114,15.5,23.0,15.5,23.0,15.5,23.0,15.5,23.0,15.5,23.0,11.5,23.0,11.5,23.0,2.0
110957723365249699584,5.0,13.0,1.0,43.702062,-72.289521,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,3.0
109796033720360643560,5.0,13.0,1.0,41.988594,-70.71864,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,21.5,2.0
105840048203376708095,4.0,11.0,1.0,40.749372,-73.994353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,23.0,24.0,0.0,0.0,2.0
102884309769873817719,4.0,12.0,1.0,-33.95936,151.209603,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,8.0,14.0,8.0,14.0,3.0
107331237129454744684,4.0,12.0,1.0,-33.875995,151.225179,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
106464858763678528475,4.0,12.0,1.0,41.468802,-81.653001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
101523870212191408305,5.0,10.0,1.0,37.867069,-122.267414,8.0,14.5,8.0,14.5,8.0,14.5,8.0,14.5,8.0,14.5,8.0,14.25,8.0,14.25,2.0
107548468286600898844,2.5,11.5,2.0,37.867987,-122.299861,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,2.0
110744731585743430598,4.0,11.0,1.0,38.908405,-77.03214,12.0,24.0,12.0,24.0,12.0,24.0,12.0,24.0,12.0,24.0,12.0,24.0,12.0,24.0,2.0
111080229998189853829,3.0,12.0,1.0,33.991528,-118.448886,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,2.0
111608892561287272637,3.0,10.0,1.0,42.374053,-71.100525,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,2.0
111634944264208750621,3.0,12.0,1.0,33.957466,-118.449533,0.0,0.0,12.0,14.5,12.0,14.5,12.0,14.5,12.0,14.5,18.0,22.5,17.5,21.5,2.0
111873794784680908857,4.333333333333333,12.666666666666666,3.0,36.600099,-121.894654,11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.0,2.0
112629982419662320796,4.0,11.0,1.0,37.59992,-122.388612,10.5,22.5,10.5,22.5,10.5,22.5,10.5,22.5,10.5,22.5,10.5,22.5,10.5,22.5,2.0
101819222779611718372,4.0,11.0,1.0,33.159106,-97.105016,7.0,23.0,7.0,23.0,7.0,23.0,7.0,23.0,7.0,23.0,7.0,23.0,7.0,23.0,3.0
104605166622629441632,4.0,13.0,1.0,33.187,-97.106197,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,3.0
105075162341423151956,5.0,12.0,1.0,47.613609,-122.199842,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,3.0
105393091733412705108,5.0,12.0,1.0,32.742197,-117.160249,9.0,26.0,9.0,26.0,9.0,26.0,9.0,26.0,9.0,26.0,10.0,26.0,10.0,26.0,3.0
108882133782170199515,5.0,12.0,1.0,32.811369,-117.152853,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,9.0,23.0,9.0,22.0,2.0
115335603504659637995,5.0,12.0,1.0,47.617286,-122.198246,10.0,20.75,10.0,20.75,10.0,20.75,10.0,20.75,10.0,20.75,14.0,20.75,14.0,20.75,2.0
105531631030905534830,5.0,14.0,1.0,40.604901,-74.08318,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,23.0,12.0,23.0,12.0,22.0,2.0
113969376700676973906,5.0,13.0,1.0,37.562174,-122.318548,11.5,14.0,11.5,14.0,11.5,14.0,11.5,14.0,11.5,14.0,11.5,14.0,11.5,14.0,3.0
117203520848617880522,5.0,13.0,1.0,37.533969,-122.2938,11.0,21.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,21.0,2.0
114860553178750021387,5.0,13.0,1.0,40.623075,-111.93703,11.5,21.0,11.5,21.0,11.5,21.0,11.5,21.0,11.5,21.5,11.5,21.5,13.0,20.0,2.0
106553658093379409409,4.0,11.0,1.0,41.684574,-71.500144,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,2.0
112563161609355939182,5.0,11.0,1.0,41.802081,-71.42558,10.5,21.5,10.5,21.5,10.5,21.5,10.5,21.5,10.5,22.0,10.5,22.0,10.5,21.5,2.0
101266105547341250459,4.0,13.0,1.0,44.276127,-121.175148,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,7.0,15.0,2.0
115722943633690832162,1.0,13.0,1.0,32.811771,-97.264102,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,15.0,2.0
104105655459504850777,3.0,13.0,1.0,33.838482,-117.88742,10.0,20.5,10.0,20.5,10.0,20.5,10.0,20.5,10.0,21.5,7.5,21.5,7.5,20.5,2.0
105088731851612599356,2.0,13.0,1.0,33.782792,-118.166399,6.5,24.0,6.5,24.0,6.5,24.0,6.5,28.0,0.0,0.0,0.0,0.0,4.0,24.0,3.0
112039561977755131788,4.0,13.0,1.0,40.850782,-81.947127,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,3.0
117980912376636003090,2.0,13.0,1.0,-31.964388,115.937627,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
106589721820259515267,1.0,12.0,1.0,47.657337,-117.195469,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,3.0
102441396685139471628,5.0,13.0,1.0,48.874312,2.372726,0.0,0.0,19.5,22.5,19.5,22.5,19.5,22.5,19.5,22.5,19.5,23.0,0.0,0.0,1.0
106450682835402414368,4.0,13.0,1.0,48.877015,2.340676,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,11.0,14.5,3.0
117879691622982753454,2.0,12.0,1.0,50.720911,-1.87924,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.0,12.0,22.5,12.0,22.5,12.0,22.0,2.0
114266225794002201793,5.0,14.0,1.0,25.631537,-80.339354,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,3.0
109828890257538335505,2.0,12.0,1.0,47.78797,-122.309286,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,0.0,0.0,2.0
116335372101472067603,3.0,11.0,1.0,33.94761,-84.336435,7.0,14.0,7.0,14.0,7.0,14.0,7.0,14.0,7.0,14.0,7.0,14.0,7.0,14.0,3.0
107193976520189838659,5.0,12.0,1.0,36.140823,-95.900474,0.0,0.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,0.0,0.0,2.0
105189421188810402242,3.0,11.0,1.0,51.88774,0.89731,9.5,23.0,9.5,23.0,9.5,23.0,9.5,23.0,9.5,23.0,9.5,23.0,12.0,15.5,2.0
102166129787534961781,3.0,13.0,1.0,51.537895,0.081233,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,9.0,18.0,11.0,17.0,2.0
108255888064472901267,5.0,10.0,1.0,27.335704,-82.543512,17.0,23.0,17.0,23.0,17.0,23.0,17.0,23.0,17.0,23.0,17.0,25.0,17.0,25.0,1.0
117472921175579645991,5.0,11.0,1.0,27.335875,-82.540418,16.0,21.5,16.0,21.5,16.0,21.5,16.0,21.5,16.0,22.0,16.0,22.0,16.0,21.0,1.0
107385951735078900193,5.0,11.0,1.0,29.465312,-95.093949,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,23.0,12.0,23.0,2.0
109594234009299985513,5.0,11.0,1.0,29.464868,-95.094706,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,2.0
108680553203435276892,3.0,13.0,1.0,36.518242,-119.560657,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
110314923981027446854,3.0,12.0,1.0,33.577493,-101.866367,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
108308156503405807892,4.0,12.0,1.0,40.03795,-76.306829,16.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,23.0,11.0,23.0,2.0
100586056345768366721,4.0,13.0,1.0,41.919524,-87.677865,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.5,11.5,22.5,11.5,22.0,2.0
100790044956554948707,4.0,13.0,1.0,37.800623,-122.436804,11.5,23.0,11.5,23.0,11.5,23.0,11.5,24.0,11.5,24.0,11.5,24.0,11.5,23.0,2.0
101145284502934306096,3.0,11.0,1.0,42.177642,-83.760042,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,22.0,11.0,22.0,12.0,21.5,2.0
102864428059863853852,3.0,11.0,1.0,42.241959,-83.743122,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.5,20.0,2.0
103419307842923456277,4.0,10.0,1.0,42.280052,-83.740723,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,11.0,26.0,3.0
103959738531938318020,4.0,11.0,1.0,42.319934,-72.629333,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,23.0,11.5,23.0,12.0,22.0,3.0
107550268426411890468,3.0,12.0,1.0,42.247535,-83.641442,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,20.0,2.0
108965038586601174907,4.0,12.0,1.0,42.245288,-83.698546,6.5,21.0,6.5,21.0,6.5,21.0,6.5,21.0,6.5,21.0,7.0,16.0,8.0,15.0,2.0
109561150937480342996,4.0,11.0,1.0,42.279694,-83.740705,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,2.0
111348480351541687685,4.0,10.0,1.0,42.279789,-83.74074,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,11.5,22.0,12.0,21.5,2.0
111700348448758848601,3.0,12.0,1.0,42.304897,-83.693304,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,22.0,12.0,22.0,12.0,21.0,2.0
113236561983762678781,3.0,12.0,1.0,42.250873,-83.656141,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,2.0
114782607805416200877,4.0,11.0,1.0,42.253348,-83.681339,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,10.0,22.0,2.0
110765913550207069963,3.5,13.0,2.0,34.242187,-116.920287,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,2.0
117993082299729476738,5.0,12.0,1.0,47.622798,-122.31284,8.0,24.0,8.0,24.0,8.0,24.0,8.0,24.0,8.0,24.0,8.0,24.0,8.0,24.0,2.0
104148645256432423713,5.0,13.0,1.0,43.621378,-116.218026,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,22.5,11.0,22.5,12.0,21.5,2.0
101420824151808928075,3.0,13.0,1.0,37.693501,-122.471586,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
106684188991547736013,4.0,13.0,1.0,37.697294,-122.463044,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,22.0,5.0,22.0,5.0,21.0,2.0
106230014004567031055,4.0,12.0,1.0,33.575131,-117.704298,10.5,22.0,10.5,22.0,10.5,22.0,10.5,22.0,10.5,22.0,10.5,22.0,10.5,22.0,3.0
112604433310919366456,4.0,10.0,1.0,36.711982,-76.275646,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.5,11.0,22.5,11.0,21.0,2.0
116067595130548186578,3.0,12.0,1.0,33.640123,-117.600833,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,3.0
112193211540469853266,4.0,13.0,1.0,38.972756,-76.771474,16.0,22.0,16.0,22.0,16.0,22.0,16.0,22.0,16.0,23.0,12.0,23.0,12.0,22.0,2.0
115601995790245028385,5.0,12.0,1.0,34.015504,-118.406749,17.0,21.5,11.5,14.25,11.5,14.25,11.5,14.25,11.5,14.25,17.0,22.0,0.0,0.0,3.0
101252246990972250634,5.0,13.0,1.0,-33.879443,151.21506,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,24.0,11.0,24.0,11.0,22.0,3.0
111265905032724424769,1.0,12.0,1.0,26.407186,-81.807985,11.5,21.5,11.5,21.5,11.5,21.5,11.5,21.5,11.5,22.5,11.5,22.5,11.5,21.5,2.0
118094286534954626754,4.0,12.0,1.0,34.221212,-119.15969,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,3.0
118150882674258956517,5.0,13.0,1.0,40.393564,-80.020004,6.5,19.0,6.5,19.0,6.5,19.0,6.5,19.0,6.5,19.0,8.0,19.0,8.0,17.0,3.0
100237281037026716671,4.0,12.0,1.0,33.623034,-111.924102,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,24.0,11.0,24.0,11.0,22.0,1.0
117937345189780284519,3.0,14.0,1.0,43.477643,-111.991757,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,9.0,17.0,0.0,0.0,2.0
116927349352744504103,5.0,13.0,1.0,27.444279,-82.466739,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,0.0,0.0,3.0
104159633064425693209,4.0,12.0,1.0,40.737489,-74.006658,17.5,24.0,17.5,24.0,17.5,24.0,17.5,24.0,17.5,24.0,17.5,24.0,11.0,15.0,1.0
113006363279198652742,3.0,11.0,1.0,40.364643,-105.544481,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,24.0,11.0,24.0,11.0,22.0,3.0
105700868060250779212,2.0,13.0,1.0,39.193144,-106.83043,8.0,14.5,8.0,14.5,8.0,14.5,8.0,14.5,8.0,14.5,8.0,14.5,8.0,14.5,2.0
111244397067871732162,5.0,12.0,1.0,27.89445,-82.744809,11.0,19.0,11.0,19.0,11.0,19.0,11.0,19.0,11.0,19.0,11.0,16.0,0.0,0.0,2.0
112826368629773031943,5.0,11.0,1.0,40.257029,-111.660221,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,0.0,0.0,2.0
100067249160266902396,4.0,11.0,1.0,39.176758,-74.733078,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
107287378242481979872,5.0,11.0,1.0,28.623649,-81.324137,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,22.0,11.0,22.0,2.0
104135873749634951958,5.0,12.0,1.0,36.279365,-95.832405,11.0,15.0,11.0,15.0,11.0,15.0,11.0,15.0,11.0,15.0,11.0,15.0,0.0,0.0,2.0
104154234076924217552,5.0,13.0,1.0,29.497103,-98.480081,5.0,24.0,5.0,24.0,5.0,24.0,5.0,24.0,5.0,25.0,5.0,25.0,5.0,24.0,3.0
100362533884437155844,4.0,12.0,1.0,47.61736,-122.128603,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,11.0,18.0,2.0
106392683943690972338,5.0,12.0,1.0,38.512503,-89.97965,0.0,0.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,24.0,11.0,24.0,11.0,21.0,3.0
113004455700787671397,3.0,13.0,1.0,50.952959,1.889953,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5,10.0,22.5,3.0
106581051844992137602,5.0,12.0,1.0,39.527194,-119.812918,17.0,21.5,17.0,21.5,17.0,21.5,17.0,21.5,16.5,22.5,16.5,22.5,16.5,21.5,1.0
108984447573528167992,5.0,13.0,1.0,40.799726,-73.967895,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,3.0
111435059546110462185,5.0,13.0,1.0,40.72953,-74.001572,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,8.0,21.0,9.0,21.0,12.0,19.0,2.0
105380539495224653649,4.0,11.0,2.0,37.764903,-122.423935,17.5,21.5,17.5,21.5,17.5,22.5,17.5,22.5,17.5,25.0,10.5,25.0,10.5,21.5,2.0
106576246496584234224,5.0,10.0,1.0,37.782397,-122.420507,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,19.5,2.0
103953269300658735347,5.0,11.0,1.0,39.743431,-104.962946,6.5,24.0,6.5,24.0,6.5,24.0,6.5,24.0,6.5,24.0,6.5,24.0,6.5,24.0,3.0
110533508441819719387,1.0,13.0,1.0,-37.786843,144.993836,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,10.0,22.0,2.0
104368600032453299315,5.0,11.0,1.0,45.022775,-93.399796,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,0.0,0.0,2.0
112256728247630832619,4.0,13.0,1.0,36.144096,-115.201695,10.0,17.5,10.0,17.5,10.0,17.5,10.0,17.5,10.0,17.5,10.0,17.5,10.0,17.5,2.0
106758520795944157930,5.0,11.0,1.0,28.567188,-81.205898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
105695326437196309049,1.0,12.0,1.0,28.078588,-81.962874,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,24.0,6.0,24.0,7.0,23.0,3.0
117453726300961915451,3.0,13.0,1.0,31.435712,-100.502904,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,11.0,21.5,3.0
104618455070158976065,1.0,13.0,1.0,40.758782,-73.99385,6.0,24.0,6.0,24.0,6.0,24.0,6.0,24.0,6.0,24.0,6.0,24.0,6.0,24.0,2.0
117687581090819609539,4.0,14.0,1.0,28.031239,-82.542549,10.0,21.5,11.0,21.5,11.0,21.5,11.0,22.0,11.0,22.5,12.0,22.0,12.0,21.0,2.0
112532395675898021151,2.0,13.0,1.0,42.36862,-83.139255,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
115345062254038974147,4.0,13.0,1.0,40.599985,-73.96095,10.0,25.5,10.0,25.5,10.0,25.5,10.0,25.5,10.0,25.5,10.0,25.5,10.0,25.5,2.0
103535323776213113684,3.0,10.0,1.0,37.550549,-77.571372,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,24.0,11.0,24.0,11.0,22.0,2.0
109028989498383111447,3.0,10.0,1.0,37.623136,-77.52891,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,21.0,2.0
105083859436322855075,4.0,13.0,1.0,40.757263,-74.167061,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,3.0
113462997683766720973,5.0,13.0,1.0,52.3012,-0.693379,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,23.0,6.0,23.0,6.0,22.0,3.0
107065879027015232286,3.0,13.0,1.0,37.791653,-122.405942,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,2.0
112437080966764523191,3.0,11.0,1.0,32.959359,-86.743629,5.5,23.0,5.5,23.0,5.5,23.0,0.0,24.0,0.0,24.0,0.0,24.0,5.5,23.0,3.0
107904798186241858199,3.0,12.0,1.0,41.956822,-87.6518,11.5,26.0,11.5,26.0,11.5,26.0,11.5,26.0,11.5,26.0,11.5,27.0,11.5,24.0,2.0
110384322246275182140,1.0,11.0,1.0,30.655131,-87.904487,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
110713203025965117412,4.0,11.0,1.0,30.440072,-89.091219,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.5,11.0,22.5,11.0,22.0,2.0
111222212598924918498,3.0,11.0,1.0,32.163667,-90.130117,11.0,14.0,11.0,14.0,11.0,14.0,11.0,14.0,11.0,14.0,11.0,14.0,11.0,14.0,2.0
114464905913956051918,2.0,13.0,1.0,39.183776,-94.575444,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,3.0
106295512289570220183,2.0,12.0,1.0,40.433406,-3.606998,12.0,25.0,12.0,25.0,12.0,25.0,12.0,25.0,12.0,25.0,12.0,25.0,12.0,25.0,3.0
109836474899073434518,5.0,12.0,1.0,41.390676,2.165043,7.5,22.0,7.5,22.0,7.5,22.0,7.5,22.0,7.5,22.0,8.0,23.0,8.0,22.0,2.0
102372761399288668634,4.0,11.0,1.0,40.655882,-75.287395,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,23.0,9.0,23.0,10.0,21.0,2.0
111259919854124923816,3.5,13.0,2.0,42.135465,-83.227541,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,7.0,19.0,8.0,18.0,3.0
107247399895485525697,1.0,14.0,1.0,39.677837,-105.053473,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,3.0
105370862464948740234,4.0,12.0,1.0,41.221605,-95.976326,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,25.0,6.0,25.0,3.0
106333042761867888089,3.0,13.0,1.0,30.02142,-90.254644,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,12.0,25.0,6.0,24.0,3.0
107030823845138887559,5.0,12.0,1.0,39.016801,-84.599598,10.0,16.0,10.0,16.0,10.0,16.0,10.0,16.0,10.0,16.0,10.0,16.0,0.0,0.0,3.0
115881270617219294342,1.0,11.0,1.0,38.98251,-77.22643,0.0,0.0,11.5,14.5,11.5,14.5,11.5,14.5,11.5,14.5,11.5,14.5,11.5,14.5,1.0
105059316918604531212,4.0,13.0,1.0,51.181559,-3.44384,11.0,17.0,11.0,17.0,11.0,17.0,11.0,17.0,11.0,17.0,11.0,17.0,11.0,17.0,2.0
118377842151206546079,3.0,12.0,1.0,32.908096,-96.57727,9.0,23.5,9.0,23.5,9.0,23.5,9.0,23.5,9.0,23.5,9.0,23.5,9.0,23.5,3.0
108326072114077621164,4.0,13.0,1.0,40.751718,-73.994021,6.0,25.0,6.0,25.0,6.0,25.0,6.0,25.0,6.0,25.0,6.0,25.0,6.0,25.0,2.0
109771910009515929596,4.0,12.0,1.0,37.800422,-122.432852,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,3.0
113308727622569480582,5.0,13.0,1.0,40.735674,-74.00043,11.0,24.0,11.0,24.0,11.0,24.0,11.0,24.0,11.0,25.0,11.0,25.0,11.0,24.0,3.0
113723228506459734672,4.5,13.0,2.0,40.765007,-73.987616,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,2.0
115580582278571850773,4.0,12.0,1.0,40.785721,-73.972941,7.0,20.0,7.0,20.0,7.0,20.0,7.0,20.0,7.0,20.0,7.0,20.0,8.0,20.0,2.0
110239663493359897993,5.0,11.0,1.0,35.622244,-120.688022,0.0,0.0,11.5,14.0,11.5,14.0,11.5,14.0,11.5,14.0,11.5,14.0,17.0,21.5,2.0
110294473074859600610,1.0,12.0,1.0,39.222138,-84.441539,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,3.0
110436136812494163265,3.0,12.0,1.0,39.213797,-84.474162,10.5,22.0,10.5,22.0,10.5,22.0,10.5,22.0,10.5,23.0,10.5,23.0,12.0,22.0,3.0
112139681577018172866,5.0,12.0,1.0,39.353716,-84.369819,9.0,17.0,9.0,17.0,9.0,17.0,9.0,17.0,9.0,17.0,0.0,0.0,0.0,0.0,3.0
103874507433141116273,1.0,11.0,1.0,37.738004,-84.325452,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,2.0
118414217634227168394,4.0,11.0,1.0,37.569447,-84.310884,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,24.0,11.0,24.0,11.0,23.0,2.0
109481484912596630201,2.0,13.0,1.0,29.783524,-95.526182,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,9.0,21.0,12.0,18.0,2.0
105979428616417983835,5.0,13.0,1.0,34.189227,-118.330729,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,23.0,8.0,22.0,2.0
108286553897555902462,5.0,13.0,1.0,35.978807,-86.564816,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.5,11.0,22.5,10.5,21.0,2.0
118391275057731258964,4.0,13.0,1.0,38.67258,-121.163546,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.0,21.0,5.5,20.5,3.0
106784499684134341362,5.0,12.0,1.0,22.19563,-159.418734,0.0,0.0,9.0,15.0,9.0,15.0,9.0,15.0,9.0,15.0,9.0,15.0,9.0,15.0,2.0
105062617163573818000,5.0,13.0,1.0,37.647055,-122.090065,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,3.0
101090767285510568726,5.0,13.0,1.0,29.730901,-94.957449,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,3.0
115639196158606137620,5.0,12.0,1.0,33.449222,-112.072854,11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.0,11.0,25.5,17.0,25.5,17.0,25.0,2.0
